-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.1822478434483e-04	2.2555557359875e-07	2.3055114545768e-03	7.7711173683744e-03	1.6893286424378e-02	2.9640290424929e-02	4.5482010326491e-02	6.3463407553050e-02	8.2344903092978e-02	1.0074233311981e-01	1.1725448449843e-01	1.3063060422885e-01	1.3989652587915e-01	1.4439492546658e-01	1.4370724144667e-01	1.3758337072791e-01	1.2615308039202e-01	1.1003906278194e-01	9.0392923664756e-02	6.8784412730823e-02	4.7019745541107e-02	2.7038644619397e-02	1.0742725350286e-02	-0.0000000000000e+00	2.0129651506883e-03	5.0013585882086e-02	2.0386474005576e-01	5.1114147100613e-01	9.6482282062614e-01	1.5000366777286e+00	2.0295756955226e+00	2.4583763806276e+00	2.7389116617576e+00	2.8872335089577e+00	2.9343511956182e+00	2.8334705740017e+00	2.5609842399406e+00	2.1549142449837e+00	1.6910576106638e+00	1.2399564505090e+00	8.5598299303877e-01	5.6216408822868e-01	3.5441117838892e-01	2.1577378309751e-01	1.2637202605057e-01	6.9753943573689e-02	3.4598837089764e-02	1.3826494666541e-02	3.0805773090411e-03	-5.3303587968266e-04	7.7174170866182e-04	6.8062981727054e-03	1.7300728341432e-02	3.1834000772129e-02	4.9830239972087e-02	7.0575972911511e-02	9.3254168838420e-02	1.1699018139816e-01	1.4089688388194e-01	1.6409674087960e-01	1.8572420878822e-01	1.9744289275073e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.1892765455612e-04	-0.0000000000000e+00	2.2919968148490e-03	7.7453741177264e-03	1.6856605570222e-02	2.9594747322972e-02	4.5429167929623e-02	6.3402437797507e-02	8.2273666581185e-02	1.0065952789657e-01	1.1716048550248e-01	1.3052681072770e-01	1.3978490026139e-01	1.4427819263037e-01	1.4358884263603e-01	1.3746767933689e-01	1.2604515624515e-01	1.0994447748475e-01	9.0317739596715e-02	6.8735565619389e-02	4.7004762466175e-02	2.7061844264112e-02	1.0791673747209e-02	-0.0000000000000e+00	1.4999624650193e-03	4.8268465804865e-02	2.0014649927114e-01	5.0504612802835e-01	9.5655742974375e-01	1.4902685432137e+00	2.0190858728487e+00	2.4481567672955e+00	2.7294439790669e+00	2.8782635861997e+00	2.9257747866095e+00	2.8258853334232e+00	2.5550956592842e+00	2.1511218105341e+00	1.6892153514769e+00	1.2395545297876e+00	8.5639841095240e-01	5.6284219912529e-01	3.5497607230981e-01	2.1613161889833e-01	1.2657600688481e-01	6.9871471429819e-02	3.4667467178794e-02	1.3855544440930e-02	3.0722472669091e-03	-5.7459124466252e-04	7.0372166596277e-04	6.7205210977379e-03	1.7205997793236e-02	3.1738207766585e-02	4.9740037179974e-02	7.0497390629791e-02	9.3193444339295e-02	1.1695430831177e-01	1.4089502252719e-01	1.6414167402500e-01	1.8583263164785e-01	1.9758275675205e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.1768457881469e-04	-0.0000000000000e+00	2.2728495192785e-03	7.7021202509063e-03	1.6788723939574e-02	2.9504635248199e-02	4.5320450027537e-02	6.3276127184563e-02	8.2127932531466e-02	1.0049248439584e-01	1.1697230195579e-01	1.3031963888972e-01	1.3956235506572e-01	1.4404544104555e-01	1.4335231450764e-01	1.3723533693916e-01	1.2582592231649e-01	1.0974787979335e-01	9.0154135387828e-02	6.8616611725112e-02	4.6943028153343e-02	2.7065688280132e-02	1.0846364499039e-02	-0.0000000000000e+00	7.9041192962832e-04	4.5629595824699e-02	1.9404365992356e-01	4.9455052658849e-01	9.4192307597744e-01	1.4725619414944e+00	1.9997134739497e+00	2.4288504609700e+00	2.7112233007672e+00	2.8609636288597e+00	2.9092155777919e+00	2.8113475365056e+00	2.5441268838088e+00	2.1444868189130e+00	1.6865094242902e+00	1.2396023351554e+00	8.5783941938961e-01	5.6456251967876e-01	3.5632813581858e-01	2.1701893459749e-01	1.2710995646606e-01	7.0190107368886e-02	3.4855095470675e-02	1.3945823371851e-02	3.0764588114783e-03	-6.4352254472627e-04	5.7857085184845e-04	6.5580615185588e-03	1.7024109420822e-02	3.1552279845050e-02	4.9562731538168e-02	7.0339609991524e-02	9.3066298033026e-02	1.1687053375779e-01	1.4087150568988e-01	1.6420176854155e-01	1.8600598551547e-01	1.9781267514675e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.1371198614248e-04	-0.0000000000000e+00	2.2543037753791e-03	7.6505654771902e-03	1.6697894539911e-02	2.9374674221931e-02	4.5156007578781e-02	6.3081494699480e-02	8.1904095950693e-02	1.0023860061358e-01	1.1668856583582e-01	1.3000859527635e-01	1.3922892144467e-01	1.4369680997216e-01	1.4299725250852e-01	1.3688423031225e-01	1.2548982770641e-01	1.0943802321548e-01	8.9882511756046e-02	6.8396624343940e-02	4.6789499990350e-02	2.6991405642532e-02	1.0848150101473e-02	-0.0000000000000e+00	2.0773564424942e-04	4.3007973925212e-02	1.8740194771066e-01	4.8235951402685e-01	9.2413572671361e-01	1.4502267311839e+00	1.9745636350975e+00	2.4032357634563e+00	2.6865474031634e+00	2.8373944236469e+00	2.8866674233832e+00	2.7918118483106e+00	2.5299821812823e+00	2.1367897555852e+00	1.6845253917369e+00	1.2413615398688e+00	8.6115861082932e-01	5.6780147086531e-01	3.5880162584146e-01	2.1867713425789e-01	1.2814544467653e-01	7.0825924004273e-02	3.5236755078961e-02	1.4144161064376e-02	3.1251542710398e-03	-7.1590927547401e-04	4.1590885354752e-04	6.3359671510686e-03	1.6769629679516e-02	3.1287260932617e-02	4.9304112653776e-02	7.0100984665856e-02	9.2861279882295e-02	1.1671560901856e-01	1.4078934957782e-01	1.6422419713245e-01	1.8617334119573e-01	1.9805279784420e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.0819722362687e-04	-0.0000000000000e+00	2.2370093826211e-03	7.5945820749891e-03	1.6590058841742e-02	2.9211099155500e-02	4.4940128283925e-02	6.2819508840547e-02	8.1600282738225e-02	9.9894647566578e-02	1.1630593920836e-01	1.2959080543568e-01	1.3878231747246e-01	1.4323042984366e-01	1.4252176642048e-01	1.3641151237722e-01	1.2503159598821e-01	1.0900533294014e-01	8.9486940888741e-02	6.8051355129456e-02	4.6510670287771e-02	2.6797785294798e-02	1.0756473342176e-02	-0.0000000000000e+00	-0.0000000000000e+00	4.1184281040047e-02	1.8198676023348e-01	4.7132433912700e-01	9.0682535093818e-01	1.4272662978431e+00	1.9477127752964e+00	2.3753006938069e+00	2.6592144994307e+00	2.8110813231673e+00	2.8614872272224e+00	2.7704436240898e+00	2.5154238896947e+00	2.1302390291705e+00	1.6849253704391e+00	1.2460424106688e+00	8.6718138518575e-01	5.7312359656235e-01	3.6278734181453e-01	2.2138320405260e-01	1.2988133280219e-01	7.1917200685638e-02	3.5905059562840e-02	1.4510427677640e-02	3.2581013481793e-03	-7.6144256925800e-04	2.4231753161879e-04	6.0783880460995e-03	1.6463926725817e-02	3.0959737512191e-02	4.8972879062546e-02	6.9779114319925e-02	9.2561659468815e-02	1.1645601984997e-01	1.4059639863988e-01	1.6413680328856e-01	1.8624135040044e-01	1.9819899684084e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-2.0256302215903e-04	-0.0000000000000e+00	2.2181249873240e-03	7.5324491220684e-03	1.6466230835943e-02	2.9017067611077e-02	4.4676304366406e-02	6.2491723701016e-02	8.1214933805935e-02	9.9456424682384e-02	1.1581891707402e-01	1.2906071192814e-01	1.3821774565901e-01	1.4264263544424e-01	1.4192338857897e-01	1.3581549868658e-01	1.2444961213711e-01	1.0844760517232e-01	8.8963877403110e-02	6.7575122659988e-02	4.6098777545753e-02	2.6477710177566e-02	1.0569265141645e-02	-0.0000000000000e+00	6.9523946659002e-05	4.0607343585977e-02	1.7886860151124e-01	4.6345458129350e-01	8.9293835193103e-01	1.4074431145553e+00	1.9234755324917e+00	2.3494928982815e+00	2.6336774136968e+00	2.7862903973255e+00	2.8378644933362e+00	2.7511686975466e+00	2.5037137415300e+00	2.1271734873769e+00	1.6891425109304e+00	1.2544574105900e+00	8.7638993369178e-01	5.8092191266358e-01	3.6858668944264e-01	2.2537218239495e-01	1.3250074069490e-01	7.3601661475561e-02	3.6958142486174e-02	1.5111977116611e-02	3.5206169110442e-03	-7.4591925291525e-04	9.0789296181324e-05	5.8165393448366e-03	1.6135727211701e-02	3.0592805503601e-02	4.8581642269488e-02	6.9371511492060e-02	9.2146211825596e-02	1.1604892036599e-01	1.4022684852622e-01	1.6385092247158e-01	1.8610065617085e-01	1.9813034291603e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-1.9709749715002e-04	-0.0000000000000e+00	2.1943512793168e-03	7.4595005277181e-03	1.6322881015115e-02	2.8790750328839e-02	4.4363551395388e-02	6.2096343019860e-02	8.0744025077159e-02	9.8917496048853e-02	1.1521969008091e-01	1.2841059725864e-01	1.3752880090037e-01	1.4192907141109e-01	1.4120021229522e-01	1.3509703353920e-01	1.2374792667455e-01	1.0777268199906e-01	8.8325301111914e-02	6.6983896388532e-02	4.5572787587373e-02	2.6050707966447e-02	1.0301145354144e-02	-0.0000000000000e+00	6.3566960696259e-04	4.1381099084405e-02	1.7830633843482e-01	4.5955679886321e-01	8.8413818544051e-01	1.3934715530902e+00	1.9054893127309e+00	2.3298881818125e+00	2.6140517105696e+00	2.7670155119441e+00	2.8198635909969e+00	2.7377624814863e+00	2.4978493937636e+00	2.1295295025119e+00	1.6981223653298e+00	1.2668976520118e+00	8.8874581803822e-01	5.9123883299321e-01	3.7628376073400e-01	2.3074640114172e-01	1.3612109507572e-01	7.5989184548757e-02	3.8485958861516e-02	1.6015647330737e-02	3.9584744163969e-03	-6.3531943839002e-04	-0.0000000000000e+00	5.5899008345957e-03	1.5823524103293e-02	3.0218521895945e-02	4.8148964037175e-02	6.8876879270331e-02	9.1589622125155e-02	1.1544257181547e-01	1.3960168899175e-01	1.6326108628045e-01	1.8562272574345e-01	1.9770462850255e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-1.9125970045244e-04	-0.0000000000000e+00	2.1636070649839e-03	7.3710602849574e-03	1.6153825258225e-02	2.8525481086142e-02	4.3995074650820e-02	6.1626044552857e-02	8.0179054737741e-02	9.8268080916314e-02	1.1449798618492e-01	1.2763094420536e-01	1.3670782489723e-01	1.4108461032440e-01	1.4035038379812e-01	1.3425861440610e-01	1.2293484578068e-01	1.0699614681639e-01	8.7595315295294e-02	6.6310922204857e-02	4.4973927376979e-02	2.5560612366698e-02	9.9870717463919e-03	-0.0000000000000e+00	1.4808183708587e-03	4.3097214174294e-02	1.7983003968499e-01	4.5929919609455e-01	8.8063332909637e-01	1.3864117205419e+00	1.8957877108507e+00	2.3192246313007e+00	2.6033651286879e+00	2.7563141131521e+00	2.8105253230766e+00	2.7328718886953e+00	2.4996598478313e+00	2.1381389832655e+00	1.7118082443237e+00	1.2828496148828e+00	9.0376712742200e-01	6.0364448404222e-01	3.8563665731085e-01	2.3741214950709e-01	1.4074576650583e-01	7.9132422595324e-02	4.0558284348421e-02	1.7287733948125e-02	4.6206856523015e-03	-4.0290824873936e-04	-0.0000000000000e+00	5.4444950661789e-03	1.5580423342046e-02	2.9882149807292e-02	4.7701610227384e-02	6.8296453632118e-02	9.0863276673427e-02	1.1457650296073e-01	1.3862793785395e-01	1.6224285807579e-01	1.8465501164657e-01	1.9675294906908e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-1.8450847038828e-04	-0.0000000000000e+00	2.1246059311604e-03	7.2630804563826e-03	1.5951894472982e-02	2.8211413046559e-02	4.3559135697237e-02	6.1067917874491e-02	7.9506392890935e-02	9.7494270451894e-02	1.1364029116457e-01	1.2670943218766e-01	1.3574436793710e-01	1.4010118856843e-01	1.3936926865821e-01	1.3330060322428e-01	1.2201769181174e-01	1.0613435898319e-01	8.6801120749365e-02	6.5595545064207e-02	4.4353096587534e-02	2.5064269642491e-02	9.6747978209447e-03	-0.0000000000000e+00	2.2912142325157e-03	4.5087388422367e-02	1.8235934269810e-01	4.6127866680279e-01	8.8106658358893e-01	1.3853338699425e+00	1.8941823202117e+00	2.3181214342515e+00	2.6028334906448e+00	2.7555781922230e+00	2.8111767239529e+00	2.7372102190723e+00	2.5089872211706e+00	2.1520196583129e+00	1.7286123257676e+00	1.3005764635466e+00	9.1996677691203e-01	6.1701875903584e-01	3.9595000410957e-01	2.4499537485643e-01	1.4619689466372e-01	8.2989069501129e-02	4.3211172892687e-02	1.9002938504122e-02	5.5863101883729e-03	-0.0000000000000e+00	1.3320461380714e-04	5.4591053143090e-03	1.5487639936324e-02	2.9647233804635e-02	4.7275273628296e-02	6.7633186412035e-02	8.9934687502613e-02	1.1338099354958e-01	1.3719725046067e-01	1.6064815316577e-01	1.8300966652805e-01	1.9506578620943e-01
-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-0.0000000000000e+00	-1.7647733927429e-04	-0.0000000000000e+00	2.0764665465397e-03	7.1320313078196e-03	1.5709570773207e-02	2.7836851383851e-02	4.3040660524350e-02	6.0404708383982e-02	7.8707690148015e-02	9.6577419548240e-02	1.1262822376202e-01	1.2562836958011e-01	1.3462182552538e-01	1.3896394744569e-01	1.3824494793830e-01	1.3221582436690e-01	1.2099629428152e-01	1.0519641304499e-01	8.5962753664380e-02	6.4869685591057e-02	4.3753307211425e-02	2.4611212424070e-02	9.4065280449521e-03	-0.0000000000000e+00	2.8690865457869e-03	4.6622221425116e-02	1.8450666557565e-01	4.6332320719440e-01	8.8264974070983e-01	1.3870333123782e+00	1.8971853677916e+00	2.3229706672151e+00	2.6092637077726e+00	2.7632661324028e+00	2.8198898461032e+00	2.7481626636523e+00	2.5224898813917e+00	2.1673497558765e+00	1.7448454476355e+00	1.3168192643194e+00	9.3478907283705e-01	6.2953553506906e-01	4.0600741230133e-01	2.5276970634476e-01	1.5207992049756e-01	8.7380694812269e-02	4.6421244231933e-02	2.1249794209911e-02	7.0267457812854e-03	7.9819399707020e-04	6.6435676771169e-04	5.8251727482434e-03	1.5675449867151e-02	2.9595506365602e-02	4.6909468815658e-02	6.6887023126712e-02	8.8764781150860e-02	1.1177693666773e-01	1.3518774323790e-01	1.5830633303223e-01	1.8045451050018e-01	1.9237872928446e-01
