7.0337416029649e-08	2.5114161287551e-07	8.0280673454492e-07	2.2983988414357e-06	5.8938895527238e-06	1.3537913298870e-05	2.7853376628659e-05	5.1331200201883e-05	8.4734993883966e-05	1.2529165457265e-04	1.6594321616591e-04	1.9686789734099e-04	2.0920321507142e-04	1.9913145236431e-04	1.6978113028863e-04	1.2966328573938e-04	8.8699800892164e-05	5.4350836712789e-05	2.9830989665508e-05	1.4665828132169e-05	6.4583574616343e-06	2.5474826967395e-06	9.0004555186802e-07	2.8480453010859e-07	8.0689850812969e-08	2.0439327101038e-08	4.5971763912850e-09	8.8326070728089e-10	1.0642189226924e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
8.4360928040240e-08	3.1517696154649e-07	1.0542847367859e-06	3.1585890386302e-06	8.4760555407868e-06	2.0373646217550e-05	4.3865244879951e-05	8.4596029728971e-05	1.4613602846079e-04	2.2612189472507e-04	3.1340503366568e-04	3.8908758365404e-04	4.3268001573820e-04	4.3098719245380e-04	3.8453861259238e-04	3.0732196786410e-04	2.2000133083194e-04	1.4107012293294e-04	8.1025696609111e-05	4.1685823649106e-05	1.9210187037844e-05	7.9296046045892e-06	2.9318749494629e-06	9.7096514086863e-07	2.8799761932833e-07	7.6479323240893e-08	1.8152520669465e-08	3.8174386188322e-09	6.7482445992933e-10	5.9903484396307e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
9.7072357551642e-08	3.7949426922759e-07	1.3283873861595e-06	4.1646882086006e-06	1.1695206570755e-05	2.9417676795634e-05	6.6280529515709e-05	1.3376463493836e-04	2.4181018782547e-04	3.9154880214795e-04	5.6790442516356e-04	7.3780681986038e-04	8.5859457932092e-04	8.9497661106377e-04	8.3562860145437e-04	6.9886448846448e-04	5.2354101847023e-04	3.5130676367616e-04	2.1115450524974e-04	1.1368212954988e-04	5.4822894684093e-05	2.3681509024382e-05	9.1629138829409e-06	3.1756444189038e-06	9.8581140422642e-07	2.7408016214136e-07	6.8217519765900e-08	1.5167878414135e-08	2.9776307618422e-09	4.7802100470338e-10	2.0398069600059e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
1.0716568645855e-07	4.3840298173353e-07	1.6058778914595e-06	5.2685846577925e-06	1.5482622530426e-05	4.0754041332316e-05	9.6089106271182e-05	2.0293429424611e-04	3.8389699781160e-04	6.5050706900495e-04	9.8734147302568e-04	1.3423346551376e-03	1.6346782795220e-03	1.7831252500250e-03	1.7422460019616e-03	1.5248080356437e-03	1.1953605950607e-03	8.3938414991084e-04	5.2795955443956e-04	2.9745316316456e-04	1.5011170127907e-04	6.7856027979166e-05	2.7475145238492e-05	9.9647957119522e-06	3.2372084575375e-06	9.4196588302916e-07	2.4547769199022e-07	5.7261839355067e-08	1.1922305495406e-08	2.1789192628945e-09	3.0985961458486e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
1.1350780745019e-07	4.8591558252981e-07	1.8626097392861e-06	6.3948123189500e-06	1.9665446305955e-05	5.4169615669399e-05	1.3365498122604e-04	2.9538770505137e-04	5.8476003090577e-04	1.0369098255001e-03	1.6469573721440e-03	2.3431591800274e-03	2.9860652635446e-03	3.4085907979676e-03	3.4852064466209e-03	3.1919804291171e-03	2.6186050472775e-03	1.9242338492075e-03	1.2665541619422e-03	7.4673712820062e-04	3.9435720147158e-04	1.8654767047644e-04	7.9043802626261e-05	3.0000155173400e-05	1.0198961836850e-05	3.1057169392117e-06	8.4708576577958e-07	2.0691391765271e-07	4.5230789299935e-08	8.8127771384707e-09	1.4922182961103e-09	1.7824564565415e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
1.1534731948717e-07	5.1673526076783e-07	2.0727798025100e-06	7.4470483738072e-06	2.3965462569490e-05	6.9081797255681e-05	1.7836883491717e-04	4.1252685761257e-04	8.5460119596968e-04	1.5858160675966e-03	2.6358469763030e-03	3.9243310869840e-03	5.2334629819027e-03	6.2515936628625e-03	6.6891417321314e-03	6.4110346488078e-03	5.5038161750036e-03	4.2323130768401e-03	2.9152091708305e-03	1.7986212677013e-03	9.9400321961568e-04	4.9205529742802e-04	2.1818156809723e-04	8.6656301290600e-05	3.0829033026499e-05	9.8241801715600e-06	2.8041769113929e-06	7.1691848635705e-07	1.6413673391650e-07	3.3617789503132e-08	6.1226079885186e-09	9.5176316296063e-10	8.3203664032159e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
1.1246090780776e-07	5.2722473863468e-07	2.2131285199540e-06	8.3207634543922e-06	2.8021449489451e-05	8.4526779776427e-05	2.2838924281196e-04	5.5275781837327e-04	1.1983182342159e-03	2.3269523796450e-03	4.0474443651726e-03	6.3059764990701e-03	8.8003891607872e-03	1.1000931921179e-02	1.2317856689433e-02	1.2354321173671e-02	1.1098919418479e-02	8.9314213769312e-03	6.4378155684371e-03	4.1565647629638e-03	2.4038570640217e-03	1.2452621674717e-03	5.7781791437390e-04	2.4015920525597e-04	8.9409859068753e-05	2.9815988177010e-05	8.9061383015240e-06	2.3828740145139e-06	5.7103273319712e-07	1.2253250394563e-07	2.3507562899442e-08	3.9934795191789e-09	5.5946034618629e-10	1.9580845147933e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
1.0519791799989e-07	5.1611207049487e-07	2.2671611262106e-06	8.9200001815774e-06	3.1435341016987e-05	9.9231111452732e-05	2.8057900023211e-04	7.1062489031984e-04	1.6121435033005e-03	3.2760086282681e-03	5.9629949553247e-03	9.7221410044797e-03	1.4198336310873e-02	1.8573385489564e-02	2.1763200176868e-02	2.2841915014092e-02	2.1474365299342e-02	1.8083655808272e-02	1.3640497132402e-02	9.2162073063081e-03	5.5776639036623e-03	3.0236430193436e-03	1.4682051906861e-03	6.3858843596381e-04	2.4879025740309e-04	8.6820765970959e-05	2.7138848000536e-05	7.5986292503003e-06	1.9056734841011e-06	4.2805398078941e-07	8.6081429302209e-08	1.5460675900263e-08	2.4399445752961e-09	2.9555095742625e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
9.4410834897693e-08	4.8474423697654e-07	2.2283349020294e-06	9.1746449779667e-06	3.3835186130478e-05	1.1176973753758e-04	3.3071777371971e-04	8.7653405436848e-04	2.0809329481180e-03	4.4251239344046e-03	8.4288991343321e-03	1.4381174108194e-02	2.1978391314720e-02	3.0086767449771e-02	3.6892087286570e-02	4.0519958918871e-02	3.9864180067666e-02	3.5129724671333e-02	2.7729671629875e-02	1.9606170633586e-02	1.2417063427515e-02	7.0440607188096e-03	3.5793597546904e-03	1.6291672662660e-03	6.6420792770168e-04	2.4256070972802e-04	7.9344121258452e-05	2.3248047661551e-05	6.1014584564737e-06	1.4343228007725e-06	3.0197965351949e-07	5.6904674560899e-08	9.5584777846718e-09	1.3896849501140e-09	1.3047039483626e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
8.1290776716136e-08	4.3681869575691e-07	2.1013618101993e-06	9.0539147550755e-06	3.4941519486063e-05	1.2078790663725e-04	3.7400961249713e-04	1.0373373882245e-03	2.5771241219406e-03	5.7349376531991e-03	1.1431418721396e-02	2.0410311553577e-02	3.2642033446443e-02	4.6760898482956e-02	6.0002115097996e-02	6.8964936834416e-02	7.1001609969094e-02	6.5476600176708e-02	5.4085657791102e-02	4.0018073879844e-02	2.6522125019202e-02	1.5744849889515e-02	8.3723389237784e-03	3.9877979501648e-03	1.7013652392754e-03	6.5018959920210e-04	2.2256685701029e-04	6.8243112908999e-05	1.8742797169003e-05	4.6108863833839e-06	1.0160028819881e-06	2.0048846864775e-07	3.5391763358416e-08	5.5485362070263e-09	7.2960055202378e-10	3.4227329519938e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
