2.8693312745425e-03	2.8346948165845e-03	2.7702190493404e-03	2.6849110905959e-03	2.5910879337263e-03	2.5031898745938e-03	2.4363324683601e-03	2.4046683654757e-03	2.4196722375073e-03	2.4884004389687e-03	2.6117931342662e-03	2.7832156848287e-03	2.9875679949542e-03	3.2014654387870e-03	3.3950097896708e-03	3.5353561051277e-03	3.5916930151217e-03	3.5406438939303e-03	3.3706276815759e-03	3.0835613010964e-03	2.6929895478356e-03	2.2198840088517e-03	1.6883206461633e-03	1.1218072007333e-03	5.4051886259083e-04	-4.0482841365289e-05	-6.1266879845446e-04	-1.1702276135484e-03	-1.7075356522483e-03	-2.2179362173315e-03	-2.6927297322795e-03	-3.1204199566731e-03	-3.4865200966894e-03	-3.7741555571966e-03	-3.9655398816453e-03	-4.0441983345120e-03	-3.9974670324410e-03	-3.8190536667996e-03	-3.5118152200968e-03	-3.0891168598078e-03	-2.5745324195969e-03	-1.9995480004680e-03	-1.3996559516861e-03	-8.0993047056231e-04	-2.6114254249750e-04	2.2342067689494e-04	6.3016843040319e-04	9.5023586840911e-04	1.1799754696682e-03	1.3207393234725e-03	1.3782279180913e-03	1.3616460690546e-03	1.2828025359487e-03	1.1552200821261e-03	9.9319812516874e-04	8.1094512229313e-04	6.2185327930817e-04	4.3794298713914e-04	2.6942619265577e-04	1.2432647574289e-04	8.0746411946783e-06	-7.7045408689648e-05	-1.3281510213899e-04	-1.6036983967543e-04
2.8157196764677e-03	2.7832174357606e-03	2.7230183947524e-03	2.6441493822379e-03	2.5589837107962e-03	2.4820766396409e-03	2.4287454857014e-03	2.4134690491189e-03	2.4482033029940e-03	2.5405873778066e-03	2.6921052482572e-03	2.8963334068079e-03	3.1376220547642e-03	3.3908322946986e-03	3.6228713283221e-03	3.7964832614865e-03	3.8760613982894e-03	3.8344440167303e-03	3.6589072300261e-03	3.3536812488358e-03	2.9366790114509e-03	2.4332100309119e-03	1.8706694889016e-03	1.2747067667266e-03	6.6672352788512e-04	6.2479479681494e-05	-5.2841340141123e-04	-1.1010973609615e-03	-1.6503573497014e-03	-2.1699421842345e-03	-2.6515736160601e-03	-3.0841563761239e-03	-3.4535592295049e-03	-3.7432085831123e-03	-3.9355636375071e-03	-4.0143505802419e-03	-3.9670807954855e-03	-3.7876132002012e-03	-3.4789621389033e-03	-3.0546462772904e-03	-2.5383694379968e-03	-1.9617110608362e-03	-1.3602171516859e-03	-7.6897514296648e-04	-2.1873223595393e-04	2.6723915187005e-04	6.7524973225056e-04	9.9632251861388e-04	1.2267356809888e-03	1.3678081833659e-03	1.4252365809175e-03	1.4082368456341e-03	1.3286346543153e-03	1.1999726985299e-03	1.0365715355459e-03	8.5266254247995e-04	6.6166103298457e-04	4.7560771421151e-04	3.0473369613837e-04	1.5709891435541e-04	3.8243466267540e-05	-4.9241650340788e-05	-1.0650518817138e-04	-1.3475677483845e-04
2.7143026748759e-03	2.6861029556553e-03	2.6345129382499e-03	2.5685879010147e-03	2.5007878834215e-03	2.4458646193379e-03	2.4195189784734e-03	2.4369131299875e-03	2.5110474915781e-03	2.6509249396100e-03	2.8594458739851e-03	3.1310396867544e-03	3.4493605083978e-03	3.7858985186194e-03	4.1007584552851e-03	4.3467320825929e-03	4.4769100336454e-03	4.4548255717351e-03	4.2652738189378e-03	3.9188238782745e-03	3.4438271805171e-03	2.8751158838754e-03	2.2471106098998e-03	1.5898153706700e-03	9.2696021240784e-04	2.7545614590879e-04	-3.5443012774770e-04	-9.5846534334307e-04	-1.5324041752513e-03	-2.0709829644612e-03	-2.5668588108488e-03	-3.0097851853248e-03	-3.3863583214645e-03	-3.6806051565659e-03	-3.8754654786849e-03	-3.9550532955868e-03	-3.9072286429985e-03	-3.7261436087606e-03	-3.4151147489253e-03	-2.9879544533311e-03	-2.4686164875996e-03	-1.8888660482886e-03	-1.2843640618525e-03	-6.9023334563586e-04	-1.3716142564464e-04	3.5165984508913e-04	7.6227478756987e-04	1.0854576816497e-03	1.3173390633016e-03	1.4591749224272e-03	1.5166539798524e-03	1.4990122326612e-03	1.4181067211469e-03	1.2875173905395e-03	1.1216041259027e-03	9.3464240218977e-04	7.4009585154950e-04	5.5005271780165e-04	3.7479136858872e-04	2.2244031312496e-04	9.8700445814245e-05	6.6139067197789e-06	-5.3518571600947e-05	-8.3114440478640e-05
2.5756695786583e-03	2.5540049746388e-03	2.5154745673637e-03	2.4691378194249e-03	2.4275215718728e-03	2.4055968296862e-03	2.4195911441226e-03	2.4857159189227e-03	2.6187089555513e-03	2.8300602516923e-03	3.1256259293817e-03	3.5023503991813e-03	3.9441748687733e-03	4.4182324473197e-03	4.8735166931750e-03	5.2447095923750e-03	5.4628095121243e-03	5.4720001140176e-03	5.2529073105583e-03	4.8304266993423e-03	4.2535667107803e-03	3.5745246126111e-03	2.8391568468930e-03	2.0836363573042e-03	1.3343703961631e-03	6.0910354382543e-04	-8.1864490968091e-05	-7.3486469866999e-04	-1.3473861563087e-03	-1.9158301112917e-03	-2.4343777711086e-03	-2.8941265861775e-03	-3.2827961390851e-03	-3.5853071748825e-03	-3.7852933564371e-03	-3.8674168940004e-03	-3.8200464850526e-03	-3.6377393048720e-03	-3.3242262583836e-03	-2.8937252928864e-03	-2.3705434680637e-03	-1.7867256659618e-03	-1.1781297782930e-03	-5.7996928130249e-04	-2.2842031503475e-05	4.7036241586438e-04	8.8506316925490e-04	1.2116328241031e-03	1.4459984460102e-03	1.5893306010835e-03	1.6473025703931e-03	1.6291705437362e-03	1.5468289678974e-03	1.4139058010977e-03	1.2448136910570e-03	1.0538909229061e-03	8.5467774709114e-04	6.5934940315475e-04	4.7828417517684e-04	3.1974946364962e-04	1.8970089429133e-04	9.1696867266636e-05	2.7020427739765e-05	-4.6589888595584e-06
2.4137276550809e-03	2.4009342798329e-03	2.3801058368756e-03	2.3602419840986e-03	2.3538532432903e-03	2.3760663376089e-03	2.4437105149635e-03	2.5743498907167e-03	2.7852234221184e-03	3.0918373150273e-03	3.5056574259710e-03	4.0299133930403e-03	4.6525586537510e-03	5.3373814848891e-03	6.0170614486241e-03	6.5945724302009e-03	6.9586005779702e-03	7.0138762420834e-03	6.7340844700360e-03	6.1757844808882e-03	5.4285843884067e-03	4.5750608949675e-03	3.6776486909907e-03	2.7789913544228e-03	1.9066895200721e-03	1.0776608455487e-03	3.0093440087523e-04	-4.2049820880894e-04	-1.0871051001346e-03	-1.6977073155531e-03	-2.2487183002355e-03	-2.7331630766036e-03	-3.1403221609104e-03	-3.4562977563942e-03	-3.6655961162367e-03	-3.7535417034094e-03	-3.7091269912923e-03	-3.5273699990099e-03	-3.2124727111060e-03	-2.7791322562054e-03	-2.2520964918931e-03	-1.6637866319396e-03	-1.0503600267559e-03	-4.4722897035477e-04	1.1501496071847e-04	6.1426366638465e-04	1.0346418726226e-03	1.3660526118904e-03	1.6041980396482e-03	1.7501396884716e-03	1.8095125173305e-03	1.7915746464092e-03	1.7082466090945e-03	1.5732020615492e-03	1.4009114151019e-03	1.2057897771869e-03	1.0014812510061e-03	8.0029237169066e-04	6.1276516726936e-04	4.4738706025133e-04	3.1045097679109e-04	2.0603819619188e-04	1.3615740274414e-04	1.0145175422974e-04
2.2439508106242e-03	2.2425162400347e-03	2.2443228921235e-03	2.2582173668728e-03	2.2965417560209e-03	2.3744525105753e-03	2.5092739862561e-03	2.7200019397318e-03	3.0269606873853e-03	3.4515684864731e-03	4.0154787971592e-03	4.7364384114183e-03	5.6165934990866e-03	6.6225537086418e-03	7.6640356070453e-03	8.5868374954551e-03	9.1967283740365e-03	9.3176147378778e-03	8.9116170830753e-03	8.1046232594268e-03	7.0681593042939e-03	5.9394777499020e-03	4.8032893805143e-03	3.7043833229642e-03	2.6654968728865e-03	1.6984101645400e-03	8.0845156714533e-04	-3.9647260777849e-06	-7.4233887507917e-04	-1.4090646055845e-03	-2.0038689700461e-03	-2.5224951589672e-03	-2.9562917232105e-03	-3.2928327528325e-03	-3.5176182846014e-03	-3.6166694400421e-03	-3.5796051162126e-03	-3.4018875885667e-03	-3.0881759680124e-03	-2.6536828320824e-03	-2.1236784811960e-03	-1.5310595124499e-03	-9.1237062015917e-04	-3.0327353285510e-04	2.6557128117259e-04	7.7211734245707e-04	1.1996393402845e-03	1.5374738216439e-03	1.7810048516106e-03	1.9311193033520e-03	1.9933592858707e-03	1.9769430996581e-03	1.8937830433799e-03	1.7575770608293e-03	1.5828444158442e-03	1.3840803405548e-03	1.1750513595521e-03	9.6823228899437e-04	7.7438548037232e-04	6.0228838915700e-04	4.5863455849873e-04	3.4803500405506e-04	2.7311602519967e-04	2.3557267772391e-04
2.0815472372464e-03	2.0941635107505e-03	2.1239533055879e-03	2.1795115524958e-03	2.2728939303175e-03	2.4190344025380e-03	2.6353831082491e-03	2.9419079809824e-03	3.3620322143971e-03	3.9254757705519e-03	4.6728206184754e-03	5.6549452853261e-03	6.9127691543318e-03	8.4317648889380e-03	1.0086679769744e-02	1.1614099936572e-02	1.2654128523995e-02	1.2866599810683e-02	1.2193258017205e-02	1.0907849183794e-02	9.3521781017145e-03	7.7692517516978e-03	6.2735727784640e-03	4.8959866514213e-03	3.6363458496778e-03	2.4904115884962e-03	1.4550714130436e-03	5.2587578055784e-04	-3.0406597808153e-04	-1.0424042666405e-03	-1.6937400890187e-03	-2.2576176970109e-03	-2.7280910195950e-03	-3.0944626127208e-03	-3.3432466667263e-03	-3.4610573511753e-03	-3.4379258649303e-03	-3.2697103111660e-03	-2.9614246448269e-03	-2.5287948718780e-03	-1.9977028693209e-03	-1.4016607503578e-03	-7.7773073629906e-04	-1.6192315116741e-04	4.1489471580936e-04	9.3020448309904e-04	1.3665380655204e-03	1.7126542892101e-03	1.9635667146613e-03	2.1199225980634e-03	2.1871085533532e-03	2.1742404677378e-03	2.0931679497704e-03	1.9575730534289e-03	1.7819972554545e-03	1.5810015629202e-03	1.3684767991483e-03	1.1570855249927e-03	9.5784622676545e-04	7.7987157360101e-04	6.3028901091978e-04	5.1422412183413e-04	4.3481772086995e-04	3.9483921223038e-04
1.9396721141451e-03	1.9692731925319e-03	2.0329255079428e-03	2.1390150650128e-03	2.2992360553566e-03	2.5280440726415e-03	2.8423277674530e-03	3.2618348948437e-03	3.8125476986063e-03	4.5373633282101e-03	5.5164899163490e-03	6.8771358062577e-03	8.7504405664343e-03	1.1168399441682e-02	1.3938512074226e-02	1.6578070300726e-02	1.8398111118544e-02	1.8735818993165e-02	1.7491263103665e-02	1.5238342822167e-02	1.2678780484662e-02	1.0277212078651e-02	8.1956936605482e-03	6.4112616712138e-03	4.8542867904069e-03	3.4764440207300e-03	2.2558605478740e-03	1.1800199248650e-03	2.3578833675103e-04	-5.9089100103834e-04	-1.3124136612509e-03	-1.9338581820125e-03	-2.4528659737838e-03	-2.8606630592694e-03	-3.1445597716640e-03	-3.2913981683384e-03	-3.2912575543457e-03	-3.1401893694997e-03	-2.8433862825491e-03	-2.4170649590676e-03	-1.8878311681853e-03	-1.2900055657743e-03	-6.6138233280091e-04	-3.8477911777774e-05	5.4764022538424e-04	1.0734107460654e-03	1.5205181378874e-03	1.8771232873413e-03	2.1378408247576e-03	2.3030294154851e-03	2.3778588417376e-03	2.3712674525313e-03	2.2949694710535e-03	2.1625720615796e-03	1.9885928285494e-03	1.7876252019081e-03	1.5736647415535e-03	1.3595585891583e-03	1.1565915641887e-03	9.7422710526762e-04	8.2002891664320e-04	6.9960036400309e-04	6.1649859452034e-04	5.7455713006201e-04
1.8277776846448e-03	1.8775473719664e-03	1.9816032703579e-03	2.1483454132871e-03	2.3893521376416e-03	2.7186163998942e-03	3.1518254434987e-03	3.7072845170346e-03	4.4151302759027e-03	5.3487978473303e-03	6.6819470611069e-03	8.7101291829972e-03	1.1745975752845e-02	1.5895851912732e-02	2.0812026300323e-02	2.5567631804660e-02	2.8834304234409e-02	2.9341875149701e-02	2.6892187746125e-02	2.2631560948796e-02	1.8015023301261e-02	1.3992784618361e-02	1.0831878505491e-02	8.3762685242207e-03	6.3822780508910e-03	4.6878241379928e-03	3.2250865621807e-03	1.9651509049955e-03	8.8263416207596e-04	-4.9110318812093e-05	-8.5399016012650e-04	-1.5456861147956e-03	-2.1266511942463e-03	-2.5899537528549e-03	-2.9230050873819e-03	-3.1120824619798e-03	-3.1466859390855e-03	-3.0227481001326e-03	-2.7453870394821e-03	-2.3312823785615e-03	-1.8079076158961e-03	-1.2106321661180e-03	-5.7830562497054e-04	5.1729968728021e-05	6.4848023672360e-04	1.1865192724990e-03	1.6465849688196e-03	2.0162078166049e-03	2.2895496032975e-03	2.4666447633156e-03	2.5523756107595e-03	2.5554286201283e-03	2.4872945737017e-03	2.3614271622057e-03	2.1922563275082e-03	1.9943555735318e-03	1.7817843556542e-03	1.5675474539571e-03	1.3631810140369e-03	1.1784892217890e-03	1.0214494947846e-03	8.9809473406056e-04	8.1232451466488e-04	7.6896752988780e-04
1.7503336584711e-03	1.8236544896056e-03	1.9752241221515e-03	2.2141120457205e-03	2.5527040343135e-03	3.0055041903640e-03	3.5876684750301e-03	4.3178364970430e-03	5.2435363794145e-03	6.5230705508052e-03	8.5461191397463e-03	1.1955362558292e-02	1.7399078468348e-02	2.5077608101399e-02	3.4259987041314e-02	4.3112783948906e-02	4.9094003935517e-02	4.9857233808337e-02	4.4961609998619e-02	3.6548026970001e-02	2.7613020513958e-02	2.0189974958614e-02	1.4824656801869e-02	1.1088249886260e-02	8.3450743871077e-03	6.1672280737828e-03	4.3692598140696e-03	2.8769109340062e-03	1.6338033046418e-03	5.8567008646197e-04	-3.1152314963311e-04	-1.0848802025228e-03	-1.7425707494565e-03	-2.2784093901355e-03	-2.6781926363188e-03	-2.9261490227711e-03	-3.0102297667617e-03	-2.9258441570270e-03	-2.6778091126680e-03	-2.2832551548013e-03	-1.7707085221635e-03	-1.1768589118726e-03	-5.4193995702185e-04	9.5505284768561e-05	7.0363097039771e-04	1.2554985530038e-03	1.7307501090378e-03	2.1161413608783e-03	2.4052646539998e-03	2.5977181737165e-03	2.6980456916136e-03	2.7146092050809e-03	2.6585849963112e-03	2.5431800244133e-03	2.3826581261914e-03	2.1915054135311e-03	1.9837848087046e-03	1.7726115759830e-03	1.5697361138804e-03	1.3852698939564e-03	1.2275628719853e-03	1.1030276019609e-03	1.0158663486100e-03	9.7173677577578e-04
