0.326574	0.361965	0.324884	0.364811	0.338059	0.307632	0.31868	0.2735	0.258885	0.205081	0.2616	0.240965	0.245297	0.259572	0.191418	0.191334	0.219935	0.209079	0.172536	0.154552	0.172	0.131668	0.163852	0.156965	0.16831	0.134796	0.131905	0.160892	0.0920019	0.130269	0.125236	0.106875	0.126967	0.0919351	0.149241	0.111437	0.113215	0.131761	0.11072	0.0607871	0.0768337	0.0270686	0.105108	0.0853521	0.0916166	0.0495648	0.0652756	0.0819572	0.0561845	0.0473454	0.0604147	0.0727262	0.03622	0.0600982	0.0604039	0.0612994	0.0455973	0.0616891	-0.013037	0.0553794	0.0935692	0.0318176	0.00875737	0.057149	0.0542535	0.0341921	0.0528628	0.0467727	0.0455026	0.0061913	0.0221776	0.0180336	0.0097584	0.0167699	0.0623564	0.00935799	0.00971103	0.0556184	-0.0121781	0.0217815	0.0149551	0.0179001	0.027891	0.0466586	0.0390142	0.0313311	0.0347819	0.0382565	0.05006	0.0055627	0.0505379	0.0409388	-0.0176697	0.0256973	0.0224639	-0.00900494	-0.00647547	0.0434252	0.0116334	0.0303925	0.0284529	0.0413607	-0.0088564	0.024143	0.00552825	0.0224488	0.0386956	-0.0105829	-0.028849	0.0458901	0.0147571	0.0147722	0.0778412	0.0317121	-0.00458965	-0.00232282	0.0182704	0.00224962	0.0448848	0.0349326	0.00926972	0.0172392	0.0360822	0.0220721	0.0180529	-0.00486736	0.0246016	0.0153168	-0.0111534	0.0152565	0.0161499	-0.0154524	0.0234908	0.029286	-0.0130866	0.0319446	0.00765517	0.0270148	-0.0174351	0.0221152	0.0210452	0.0248341	0.0326206	-0.00952591	0.015334	0.0307412	0.00146817	0.020576	0.0357722	0.0010204	-0.00766593	0.0514743	-0.0123826	-0.028976	-0.00552179	0.0118358	-0.0119585	-0.00101394	0.00984021	0.00349176	0.0306508	0.0139993	-0.00120769	0.0210216	0.0103332	-0.0158162	0.0391219	0.00247566	0.0166235	-0.00531082	0.0200765	-0.0123697	0.00636997	-0.00649914	0.03622	0.000499437	0.011035	0.0163372	-0.016673	0.0392876	0.000241101	-0.0256198	-0.0018815	0.0382543	0.00970027	-0.00910396	0.0120209	-0.0127981	0.0396062	0.0381488	-0.00337121	0.0193553	0.00551534	0.0304183	-0.0464455	0.0114957	-0.0121372	0.0152048	-0.0138637	0.0241
0.308196	0.395843	0.344543	0.344752	0.292974	0.293028	0.314273	0.282856	0.242505	0.239986	0.248584	0.243536	0.237661	0.178011	0.196169	0.18172	0.187375	0.204201	0.146275	0.167486	0.169232	0.138439	0.144972	0.138602	0.175632	0.13984	0.146144	0.132603	0.162466	0.107932	0.0784504	0.140122	0.127955	0.0914896	0.0494314	0.0532482	0.106761	0.0864608	0.15252	0.0974053	0.0704744	0.0994547	0.102738	0.0476704	0.0433585	0.0509857	0.0575429	0.0847967	0.0438213	0.0847988	0.063041	0.043535	0.0494679	0.0278221	0.060645	0.0877545	0.057065	0.012882	0.0444542	0.0502838	0.0681667	0.0486025	0.043761	0.0407278	0.0360736	0.0425103	0.0247307	0.0442454	0.0183479	0.0439462	0.0318348	0.0461097	0.0540791	-0.00850335	0.0065788	0.0925896	0.030033	0.0495971	0.0143588	0.00789197	0.0392532	0.0200485	0.0478491	0.0021915	0.00311718	0.0105398	0.079038	0.0227588	0.0506455	0.0389023	0.0303107	0.0360564	0.0402327	0.0122599	0.0139929	-0.00334537	0.0182101	0.040801	0.0247028	0.043944	0.0146344	0.0348034	-0.0398968	0.00846245	-0.0293269	0.00947208	-0.00773266	0.0155342	0.0210689	0.0115753	0.0333353	0.0128993	0.0294646	-0.000357365	-0.00475971	0.0319791	0.0559025	0.00354772	-0.00186213	-0.015715	-0.00413327	0.00474681	-0.00386848	0.000269096	0.0226189	0.0391929	0.0206858	0.0392467	-0.0302396	0.0277274	-0.0109101	-0.00759274	-0.0302418	-0.0252367	0.0349714	0.00858731	0.0254325	0.045128	0.0306379	0.0158787	0.0159497	0.0164771	0.00566388	0.0357894	0.0367065	-0.00164469	-0.0169249	-0.00576506	0.0230064	0.012628	0.0214736	0.00391154	0.0128476	0.0279685	0.00115603	0.00587915	0.0137474	0.0320996	0.0389582	0.00775634	0.00527207	0.0214413	0.0110048	0.015771	0.0218762	-0.0137238	0.00665844	0.0042732	-0.0227588	-0.00339703	0.00974979	0.0068199	0.0240828	0.0199172	0.0141371	0.0259707	0.0241624	-0.000749155	0.0161413	-0.00473173	-0.0257619	-0.0109962	0.0228449	-0.0106173	-0.00166407	0.0205221	0.0326507	0.0130112	0.00600186	0.00514291	-0.00416771	-0.0106346	-0.0154373	0.00095367	-0.024509	0.00965077	-0.00190303	-0.0195599	-0.0184361	0.0116937
0.325019	0.381706	0.342136	0.329885	0.311909	0.275233	0.264865	0.256726	0.234341	0.242591	0.283525	0.233659	0.195501	0.196457	0.196656	0.21961	0.221421	0.18057	0.174304	0.179765	0.137186	0.163374	0.152832	0.155994	0.139509	0.140841	0.144342	0.0919589	0.15624	0.131925	0.0798927	0.144938	0.0960577	0.102746	0.0894724	0.0846977	0.108227	0.0991469	0.0925983	0.0554634	0.0616374	0.0438062	0.096062	0.103222	0.0952289	0.0804653	0.0468072	0.0363104	-0.00516229	0.0760996	0.0803814	0.0486349	0.0621756	0.113798	0.040491	0.0755937	0.0709395	0.0784568	0.0335936	0.0615728	0.0271999	0.0374922	0.068326	0.043253	0.0578744	0.0564472	0.049046	0.00385557	0.0393371	0.0238309	0.0627138	0.0377355	-0.0113923	0.0491709	-0.0116248	0.039434	0.025383	0.0157193	0.0212347	0.0492979	0.0474896	0.0214478	0.0425684	0.0311804	-0.00342071	0.0105743	0.0209053	0.0259384	0.00405147	0.00672949	0.011289	0.0100296	0.0284119	0.0194759	0.00427966	0.0108584	-0.00299663	0.0216696	0.0320781	0.0036489	0.0420991	0.0529403	0.0128175	0.0427751	-0.0227717	-0.00828376	0.0418989	0.0197837	-0.0200851	0.0613468	0.0278522	-0.016419	0.0148303	0.00530006	0.0230172	0.0175341	0.0539005	0.0167785	0.0367517	-0.027032	0.0536938	-0.00274475	-0.00552825	-0.0226706	0.028539	0.0486327	0.00409884	0.0528607	0.00984881	0.038405	0.0162769	0.02985	-0.0117432	0.0108498	0.0288059	0.0186126	0.000604928	0.00917285	0.0227222	0.0112804	-0.00872723	-0.00332384	0.0194371	0.0122922	-0.00702441	0.0146624	0.0115559	0.0189312	0.00963785	-0.00343578	0.0045423	0.00313871	0.0346657	-0.00891883	0.0125634	0.0267995	0.00441313	0.0045832	0.0318111	0.0184641	-0.00861744	0.000249713	0.0179238	-0.0299576	-0.00105484	0.0208623	-0.0110135	0.0518769	0.000419782	-0.00526347	-0.00381682	-0.0301729	-0.0105485	0.00247781	0.00531513	-0.0219429	-0.0269911	0.0367323	-0.0388764	-0.0144083	0.00746142	-0.0100103	-0.0133922	0.0335333	0.00247566	0.00837849	0.0149551	0.00429473	0.00975194	0.0151403	0.0333331	-0.0264702	-0.00458965	0.0181799	-0.00703732	0.0196783	0.0273033	0.00493194	0.0200765	0.0241753
0.304224	0.413422	0.351778	0.322817	0.291025	0.26428	0.307436	0.250513	0.246421	0.277935	0.217298	0.201112	0.175649	0.224463	0.206524	0.189607	0.143164	0.152709	0.148296	0.150905	0.143819	0.143797	0.154722	0.10065	0.108113	0.178174	0.151818	0.0912958	0.137677	0.118293	0.0924281	0.0645242	0.155392	0.106647	0.102947	0.0745152	0.114705	0.0910203	0.093511	0.0806914	0.09003	0.092256	0.101508	0.0724356	0.045705	0.0762976	0.0651227	0.073766	0.0919309	0.078515	0.0578055	-0.00767023	0.0657815	0.0539349	0.023424	0.0795181	0.0517649	0.0303968	0.0375869	0.0976205	0.0459741	0.0312622	0.0489534	0.0366354	0.0561501	0.0222874	0.0409173	0.0296541	0.0495088	0.0305238	0.0168926	0.062238	0.0372683	0.00473604	0.0288124	0.0153103	0.0236975	0.0483572	0.0232949	0.049806	0.0258071	0.0615104	0.000899849	0.0172909	0.0204855	0.0263819	0.0552911	0.0415308	0.0199021	0.0115667	0.0183694	0.0221647	0.0196481	0.0599066	0.0430678	-0.00682636	0.0152436	0.0067424	0.0143911	0.0157495	0.0298543	0.0112546	0.0284722	0.0533364	0.0130801	0.0384566	0.0373867	0.0434295	0.0305862	0.0200335	-0.00719017	-0.012135	0.0157818	0.00992201	0.00905876	0.0146624	-0.0205394	-0.00534528	0.0446565	0.0195577	0.0138185	0.00512784	0.00280072	0.00667351	0.0465768	0.0164685	0.0302461	-0.0173684	0.0334946	0.00374793	0.035206	0.0383232	0.0364331	0.0126797	-0.00369626	0.030907	0.00283947	0.0124709	0.0248664	-0.00343578	0.0350037	-0.0205932	-0.00886931	0.016701	-0.00798023	0.0189506	0.0139369	0.0046736	-0.00985957	0.0110651	0.0181886	0.00151123	-0.011698	-0.00810939	0.00861099	-0.0040816	0.0150649	-0.0220226	-0.00454444	0.0196567	0.0171423	-0.0188925	-0.00124643	0.0420474	0.0163759	-0.00944841	0.00830745	0.0206169	-0.00867557	0.0237211	-0.0170088	0.00350252	0.0142856	0.0181003	-0.000660901	-0.0012206	0.00170282	0.000353054	-0.00250149	-0.0039223	0.000609231	-0.0573901	0.0123029	-0.0346054	0.0142619	0.0412186	-0.00298586	0.00351759	0.024029	0.0273872	0.00542492	0.0130069	-0.00287176	0.0249869	0.0134073	-0.0164319	0.0255553	-0.0235231	0.0209828	-0.00282655
0.283601	0.367902	0.287157	0.313569	0.304564	0.291228	0.279868	0.268284	0.215765	0.235564	0.193876	0.245755	0.195164	0.185956	0.171916	0.192326	0.170538	0.190729	0.225715	0.16619	0.144004	0.145041	0.148492	0.180953	0.159069	0.123154	0.140902	0.0955927	0.107794	0.123494	0.0783191	0.110156	0.0987551	0.0627763	0.102525	0.0907641	0.056346	0.0762374	0.053429	0.0800585	0.0934033	0.106507	0.0721557	0.0722698	0.0968004	0.0500104	0.072188	0.0646879	0.0965055	0.0619776	0.0673896	0.0598205	0.0786807	0.0549811	0.0435673	0.0651098	0.0316518	0.0632886	0.0316432	0.0833478	0.0709653	0.0722332	0.0488975	0.0315011	-0.0151489	-0.00430333	0.0352577	0.00633553	0.0555408	0.0404931	0.0412122	0.0368033	0.0452141	0.0401595	-0.00532589	0.0486715	0.0354902	0.0502903	0.0623328	0.02706	0.0219602	0.00652282	-0.00363814	0.0302611	0.000968734	0.0117691	0.0235726	0.0135451	0.0307692	-0.0301406	0.0519286	0.0584062	0.00637643	0.0466371	0.0187246	-0.0156849	0.00934077	-0.00403209	0.0457028	0.0358282	0.0339187	0.0284313	0.0527035	0.0308381	0.0224058	-0.0142017	0.020619	0.0425921	0.0346442	0.0076853	-0.0287908	0.0330726	0.0403382	0.0255897	0.0478685	0.0463982	0.01835	0.0258394	0.0109058	0.0137776	-0.0203391	0.0335872	0.0163523	0.0116227	0.0109532	0.0153857	0.0565957	-0.00170282	0.00734302	0.00739899	0.0437029	0.0286078	0.0169098	0.0137453	0.0230236	0.0140553	0.0241969	-0.0164061	0.00113449	-0.043845	0.0069792	0.0381811	-0.0195362	0.0265778	-0.0107723	0.009175	0.0178721	0.0177472	0.0159518	0.043436	0.00770252	0.0153663	-0.00258975	-0.00773267	0.00477264	0.0124386	-0.0201153	-0.00393092	0.00135192	0.025749	0.00385773	-0.00998874	0.0361209	0.00037888	-0.0186406	-0.016025	0.00215921	-0.00144019	0.0188817	-0.0170627	-0.030851	0.00970888	0.0188494	0.035008	0.0380756	-0.00375223	0.0183048	0.00751093	0.00340779	0.021028	-0.0015715	-0.00387494	0.0438945	-0.0114203	0.0112137	0.0289437	0.00743128	0.0343729	0.0272107	-0.0129208	0.0296562	0.00146603	-0.00509555	0.0213961	-0.0124343	-0.00419139	-0.00614179	-0.00828161	-0.0180336	0.0358411
0.315507	0.324662	0.322494	0.313849	0.298091	0.267152	0.259281	0.269845	0.26251	0.190344	0.2169	0.201538	0.196866	0.196912	0.174198	0.149581	0.177737	0.157512	0.146103	0.16478	0.125182	0.154317	0.151164	0.149911	0.139571	0.126965	0.140288	0.0826526	0.134566	0.1055	0.0795009	0.113923	0.0987723	0.11402	0.0875113	0.103138	0.0855394	0.0648472	0.0735852	0.0685391	0.1243	0.0583523	0.0767605	0.0719986	0.118851	0.0471903	0.0472097	0.0678029	0.0658482	0.102098	0.0471258	0.0661388	0.0424328	0.0643197	0.0462173	0.0373243	0.0686941	0.0663304	0.030203	0.0269287	0.0688577	0.0771587	0.0401466	0.0294582	0.0337594	0.0231205	0.00185997	0.0501267	0.0521481	0.0203219	0.0292838	-0.011472	0.019844	0.0502451	0.00346807	0.0504388	0.0125484	0.0283151	0.0176891	0.012163	0.040816	0.0151812	0.0254046	0.0337357	0.0272947	0.0392682	0.0314774	0.0146516	0.0136398	0.0281256	0.070666	0.0081998	-0.00327002	0.00859807	0.00153921	0.0244229	0.0106066	0.0045509	0.0335139	0.011881	-0.00287822	-0.0126754	-0.00721385	0.0222702	0.0129186	0.0432917	0.0344741	0.0222056	0.0234025	-0.00170928	-0.00339703	-0.0247114	0.0178226	0.0313246	-0.00383619	0.00354342	0.00228836	0.0456339	-0.00434208	0.000921365	-0.00161241	-0.00404717	-0.0189312	0.00274905	0.00552825	-0.0106669	0.0122664	-0.0103892	0.0508759	0.0229547	-0.0329973	-0.0117798	-0.00804051	0.0159691	0.0398968	0.027159	-0.00792426	-0.00166407	-0.0218697	-0.0086605	0.0144944	-0.0295637	0.0120726	-0.0148561	-0.0247932	0.00805988	0.034093	-0.036672	0.0231054	0.0149831	-4.52085e-005	0.0183005	0.00504389	-0.00510201	0.00284162	0.0111598	0.0275896	-0.00836773	-0.0171552	-0.0198139	0.00712343	0.00642164	0.0443121	0.0240828	0.0133729	-0.0284571	-0.000387496	0.0195491	-0.00193532	-0.0261193	0.0123115	0.0446501	0.0172801	-0.000755611	0.00871433	-0.00139283	-0.00644747	0.033049	0.0254842	-0.0117626	-0.0325387	0.0218891	0.00120985	0.0122728	-0.0208429	0.0102126	-0.0160337	0.000124858	0.0219709	0.0117303	0.0388678	0.0150369	0.00492979	0.0258523	0.00410529	0.00474036	-0.00299662	0.0361188	0.0463292	0.0447448
0.290754	0.365513	0.284401	0.276589	0.314081	0.256295	0.271231	0.264476	0.23536	0.237876	0.192227	0.230025	0.200853	0.194535	0.17857	0.199579	0.149545	0.15762	0.172984	0.144458	0.140576	0.107977	0.119109	0.155605	0.158505	0.131935	0.113779	0.122013	0.0942666	0.128116	0.121221	0.0851519	0.0801898	0.109108	0.0665844	0.100243	0.0771803	0.074104	0.0647417	0.11532	0.0941568	0.0626212	0.0720115	0.0331178	0.0710428	0.0845706	0.0596375	0.0772707	0.0449902	0.0547982	0.0354514	0.0535173	0.0528736	0.0273356	0.0297423	0.0331674	0.0387107	0.0733677	0.0288877	0.0500901	0.0251548	0.0135709	0.0445984	0.0432767	0.0504819	0.0352232	0.0240849	0.0384954	0.0549725	0.0568885	0.0333611	0.0311029	0.0120123	0.0538897	0.0267113	0.00474895	0.0218418	0.0531642	-0.0053388	0.0370811	0.0373437	0.0238696	0.0369583	0.0431324	0.0540684	0.0609141	0.0385858	0.0129811	0.0383555	0.0245241	0.0265261	-0.00264142	0.041055	0.0247006	-0.00278566	0.0556743	0.0106604	0.0218396	-0.0034853	0.0245994	0.0130284	0.0433585	0.0147872	0.0246145	-0.0139735	-0.0174265	0.0103482	0.0257942	0.0218525	0.00449278	0.00378022	-0.00674671	0.0156182	0.0370466	0.00694045	0.0161133	0.0137109	-0.000559711	0.0213337	0.0554849	0.0600789	0.00943763	0.0013713	0.028539	0.0166558	-0.0065465	0.0539328	-0.0253163	0.0232238	-0.00249719	0.0185782	0.0602769	0.0327863	0.0274411	0.0313892	-0.00976486	-0.0156375	0.0213057	-0.00905661	0.0123008	0.00683281	-0.00405793	0.0352641	0.0181132	0.0346657	-0.00409022	0.0283409	0.0237039	0.0299339	0.0277941	0.00832036	0.0182079	0.00520104	0.0305991	-0.0248427	-0.0279986	0.0105635	-0.0341038	-0.00877245	0.0262915	0.00793072	0.0353912	0.0140876	-0.0057263	0.0314602	0.0134181	0.0268404	0.0350704	-0.00397397	-0.00217858	0.0118982	0.00816752	0.0131339	0.0244143	0.0216523	-0.0160078	-0.0435005	0.0187633	0.00342932	-0.0122599	0.0236845	0.0496746	-0.0255897	-0.0142706	-0.00627525	0.0264013	0.00363167	0.0258459	0.00504173	-0.0132868	0.0126775	-0.0451711	0.0189054	-0.0297359	0.0447147	-0.0022733	-0.0229676	-0.02069	0.0213832	0.00623435
0.283157	0.292087	0.30671	0.327248	0.282705	0.257492	0.282974	0.237291	0.228805	0.199452	0.236946	0.2233	0.197906	0.200216	0.17719	0.187308	0.154983	0.137014	0.185655	0.171845	0.161454	0.110399	0.132351	0.155265	0.0955906	0.16529	0.13801	0.150257	0.120859	0.109818	0.108483	0.0903745	0.130741	0.103842	0.0733936	0.0999778	0.113846	0.124801	0.0744075	0.0840497	0.104507	0.0560274	0.0482732	0.0678718	0.0718716	0.0670386	0.0811176	0.0697275	0.0570306	0.0712581	0.040857	0.0629032	0.0120489	0.0626471	0.044846	0.0730728	0.0475929	0.0443982	0.0422304	0.0357894	0.0303193	0.0322632	0.0238632	0.066959	0.0414253	-0.00129595	0.038095	0.0250623	0.0574525	0.0637191	0.0728253	0.0443896	0.0479761	0.0383404	0.028511	0.0103698	0.0229311	0.0489513	0.0355203	0.0195254	0.0119284	0.00165547	-0.00481785	0.00547659	-0.0116614	0.0257038	0.0245305	0.0140294	0.0433907	-0.00677254	0.0626837	0.0112782	0.0396364	0.015052	0.0462819	0.0267543	0.0202294	0.0311481	-0.00743558	0.0285691	0.02207	0.00501374	0.0376192	0.0246253	0.0144428	0.0341146	0.0330382	0.0237168	0.017969	0.0131662	0.0267672	0.044183	0.021084	0.0436663	0.0514808	-0.0163006	-0.0356387	0.0330167	-0.00104838	-0.0149271	0.0372296	0.00520103	0.00914487	0.0175449	0.0522558	-0.00309996	0.0424737	0.0147937	0.0534225	0.0263518	0.023663	-0.00464993	0.0429064	0.0688987	-0.00181046	0.0235575	0.0233745	0.033514	0.0125893	-0.00190518	-0.0430528	0.0294345	-0.0273291	0.0740566	0.0280094	0.0244595	-0.0109209	0.0383426	0.00162963	0.0202337	0.0255036	0.0426502	0.00140359	0.0035219	0.0275874	0.0126151	-0.00371994	-0.0245542	-0.0206922	-0.0358648	-0.0051429	0.0209441	0.0139649	0.0102535	0.0173016	0.0161198	-0.0107207	0.0201734	-0.00463485	-0.00611164	0.0118293	0.0501977	0.0137539	0.012417	0.0113622	0.022423	0.00318607	0.0234219	-0.0474228	0.00511278	0.0297402	0.0323536	0.0333181	-0.0179302	0.0111469	0.0133535	0.0296304	0.0239235	-0.02379	-0.0021549	0.0169572	0.0136355	0.00541846	0.0381187	-0.00920514	0.030696	0.00068027	0.0172543	0.0116033	0.0245219
0.29177	0.285895	0.307709	0.253787	0.282832	0.210816	0.251038	0.213059	0.24303	0.209027	0.184484	0.167355	0.145846	0.211772	0.196479	0.185513	0.135212	0.175229	0.168741	0.138841	0.153885	0.153924	0.162879	0.134811	0.117525	0.141151	0.116595	0.113618	0.0972826	0.122356	0.102934	0.0896209	0.0916295	0.153747	0.109189	0.109105	0.0692474	0.101341	0.0764526	0.0642358	0.0919115	0.0944345	0.0513322	0.102615	0.0445791	0.0806957	0.0567076	0.0608667	0.0608538	0.0138874	0.0979413	0.0607204	0.0652454	0.0710299	0.0521481	0.0210043	0.0303279	0.0505745	0.0687652	0.0487726	0.0551318	0.0703324	0.00269739	0.0805816	-0.0064281	0.0184189	0.055543	0.0694562	0.00982944	0.0162102	0.0457695	0.0369433	0.0442239	0.0298091	0.012008	0.00644747	0.0139003	0.0400174	0.0310856	0.0079953	0.0321556	0.0210668	0.0335764	0.038377	0.0283366	0.0715637	0.0389798	0.0336819	-0.0144815	0.0401423	0.0102492	0.0248384	0.0325172	0.0197299	0.0256715	0.0364977	-0.00354772	0.0407709	0.0214629	0.0668471	0.0358992	0.0255165	0.00412681	0.00114311	0.0534635	0.0194673	0.0556054	0.0250171	0.0320156	0.0047425	0.0427751	0.014094	0.0136312	0.00903293	0.00565957	-0.00083957	0.02985	0.00708469	0.0383275	0.0214004	0.0159562	0.0509813	0.00833759	0.00436362	0.012585	0.0116076	0.0108585	-0.0171897	-0.00261989	-0.00500944	0.0155084	0.0316389	-0.00173081	0.0228256	0.008428	-0.0173748	0.0152974	-0.0101567	0.0398732	-0.00798883	0.022085	-0.0237749	0.0266596	0.0173511	-0.0102342	0.00205803	0.021155	0.00864543	-0.00372856	0.0195297	0.0276649	0.0240031	0.00965722	-0.0102126	-0.0617946	-0.0116076	-0.00112373	0.0055261	0.0253873	-0.0592048	-0.00436792	0.000430546	0.0119111	0.0404113	-0.0292386	-0.0339703	-0.0361941	-0.00708254	0.000665196	-0.0200894	0.00588776	0.00139929	0.00711052	0.0290255	-0.0239838	0.0205071	0.0204016	0.0286574	0.0117238	-0.0190884	0.0188731	0.00715142	0.0381294	0.0242119	0.013474	0.00665629	0.00941826	0.00103332	-0.0251096	-0.00258544	0.0130973	-0.0250278	-0.0190819	-0.0164943	-0.0117389	0.0332815	0.0292429	0.0234779	0.00779725	0.00359508
0.288033	0.333467	0.264586	0.294618	0.225466	0.253624	0.243187	0.237375	0.220723	0.23015	0.19441	0.197697	0.181371	0.184932	0.15849	0.157129	0.184917	0.198087	0.139145	0.145894	0.0760329	0.1181	0.117424	0.13468	0.108905	0.103293	0.130136	0.119008	0.110348	0.0633575	0.0818582	0.104712	0.109198	0.060434	0.0851799	0.0461161	0.0826095	0.112856	0.0801984	0.0844372	0.0560833	0.100019	0.0342932	0.0581844	0.0738521	0.0851863	0.0624016	0.0516078	0.0804546	0.0307843	0.0453347	0.0156225	0.0514119	0.0926112	0.0346248	0.0508909	0.0337895	0.0703754	0.0684918	0.0594093	0.0261494	0.0298478	0.0041225	0.0203004	0.0302611	0.04665	0.000557558	0.0591317	0.0521374	-0.00677684	0.0563266	0.0397332	0.0157732	0.00413112	0.034543	0.0735141	0.0204941	0.0402176	0.00324635	0.0140574	0.0119757	0.0522837	0.03171	0.0269072	0.0634953	0.0106044	-0.0131748	0.00787475	0.0378883	0.0118853	0.0434725	-0.0103999	0.00684789	0.0353373	0.047115	0.00449493	0.0159131	0.00400626	0.0171337	0.0126345	0.012417	0.0198031	0.00509124	-0.0116959	0.0315657	0.0248362	0.0413844	0.028722	0.013868	0.00719663	0.0543353	0.00863467	-0.00838925	0.0137862	-0.0127077	-0.00304183	-0.0108175	0.00907383	0.0121673	-0.00970889	0.0206018	-0.00278565	0.0286552	0.010161	-0.0101093	0.00298155	-0.00439161	0.0428655	-0.0248685	0.0593727	0.00992416	-0.00301384	0.0113665	-0.0168689	0.0201906	-0.00196115	0.00492548	-0.0263346	0.00754753	0.00332169	0.00187289	0.0175018	0.0179388	-0.0117346	0.00887146	0.0191767	-0.0035305	0.0369541	-0.0165417	0.0198419	0.00917501	-0.0262527	0.00795009	0.0422842	0.0208343	0.0105033	-0.0195232	0.0439074	-0.0164836	0.016602	0.0264379	0.0244487	0.00704593	0.0170562	0.000721174	0.0198526	0.00473819	0.0139304	0.0162812	-0.0108735	0.0387387	0.0117561	0.00495347	0.00589421	0.00994999	0.0224682	-0.0170885	-0.0247523	0.013276	-0.0351888	-0.00272753	-0.0127378	0.00418494	0.0132717	0.0188494	0.0275142	-0.0182402	0.00987466	0.0132953	-0.0260999	0.0312385	0.00286531	-0.000826657	0.0425318	-0.00906952	-0.0361231	0.0197945	-0.0365816	-0.0406761	0.0126108
